game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,player_one_illegal_moves_details,player_two_illegal_moves_details
1749431454-2090,;1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. h3 Bh5 5. g4 Bg6 6. d3 Nc6 7. Ng5 Na5 8. Bb3 Qd7 9. Bd2 h6 10. Nf3 Nxb3 11. axb3 f6 12. Nc3 Bf7 13. Nh4 Ne7 14. Nf5 c6 15. Qf3 d5 16. exd5 Bxd5 17. Nxd5 Nxf5 18. gxf5 Qxd5 19. Qxd5 cxd5 20. Rg1 a5 21. Rxa5 Ra6 22. Rxa6 bxa6 23. Rg4 d4 24. Re4 Rg8 25. f4 Bd6 26. fxe5 Bxe5 27. Bf4 Kf7 28. Bxe5 fxe5 29. Rxe5 Kf6 30. Re6+ Kg5 31. Rxa6 Kxf5 32. Ra5+ Kf4 33. Ra4 h5 34. Rxd4+ Kg3 35. Rd7 g5 36. Rh7 h4 37. Kf1 Kxh3 38. Kg1 Ra8 39. Rg7 g4 40. Rh7 Ra1+ 41. Kf2 g3+ 42. Kf3 Rh1 43. Rg7 Rf1+ 44. Ke2 g2 45. Rxg2 Kxg2 46. Ke3 Rf8 47. Kd4 h3 48. Kc3 Kh1 49. b4 Kg2 50. b5 Rd8 51. b6 Rb8 52. Kc4 Rc8+ 53. Kb5 Rxc2 54. b7 Rxb2+ 55. Kc6 h2 56. b8=Q Rxb8 57. Kc7 Rb3 58. d4 Rd3 59. Kc6 Rxd4 60. Kc5 Rd6 61. Kxd6 h1=Q 62. Ke5 Kg3 63. Kd4 Qc6 64. Ke5 Qh1 65. Kd4 Kg2 66. Ke5 Qh2+ 67. Kd4 Qf4+ 68. Kd5 Qg5+ 69. Kd4 Qf5 70. Kc4 Qc8+ 71. Kd4 Qe6 72. Kc5 Kh3 73. Kd4 Qa6 74. Ke5 Qg6 75. Kd4 Kh2 76. Ke5 Qg3+ 77. Kd4 Qg6 78. Ke5 Qc6 79. Kd4 Kg3 80. Ke5 Qh6 81. Kd4 Qd2+ 82. Ke5 Qd3 83. Ke6 Qc4+ 84. Ke5 Kg2 85. Kd6 Qe4 86. Kc5 Qa4 87. Kd5 Qa5+ 88. Kd4 Qh5 89. Ke4 Qf7 90. Ke5 Kf3,*,adam_lichess_8layers.pt,Stockfish 4,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 4,91,5.421382665634155,90,0,[],[]
1749431460-8466,;1. e4 Nf6 2. e5 Nd5 3. d4 b5 4. Bxb5 Nb6 5. Nf3 Bb7 6. O-O e6 7. Bg5 Be7 8. Bxe7 Qxe7 9. Nc3 O-O 10. Qd3 a6 11. Ba4 d6 12. exd6 Qxd6 13. Ne4 Qf4 14. Neg5 Be4 15. Nxe4 Nxa4 16. b3 Nb6 17. Neg5 g6 18. Ne4 Nc6 19. Nc5 Rfd8 20. c3 e5 21. Nxe5 Nxe5 22. Qe4 Qxe4 23. Nxe4 Nd3 24. Nf6+ Kg7 25. Ne4 Nd7 26. Rad1 Re8 27. Rxd3 Rxe4 28. f3 Re7 29. c4 a5 30. d5 h6 31. Rfd1 Nc5 32. R3d2 Rd8 33. Kf2 Rde8 34. Kg3 Re2 35. Rxe2 Rxe2 36. Ra1 h5 37. h4 Nd3 38. a3 Rd2 39. b4 axb4 40. axb4 Ne5 41. Rc1 Rd4 42. c5 Rxb4 43. d6 Rb8 44. dxc7 Rc8 45. f4 Nc6 46. Kf3 Ne7 47. Ke4 Kf6 48. Kd4 Rxc7 49. Kc4 Rc8 50. Kb5 Kf5 51. Kb6 Rc6+ 52. Kb5 Kg4 53. Rc4 Rc7 54. Kb6 Nd5+ 55. Kb5 Kxh4 56. c6 Kg3 57. Kc5 Ne7 58. Kb6 Rxc6+ 59. Rxc6 Nxc6 60. Kxc6 h4 61. Kd5 Kxg2 62. Ke5 h3 63. Kf6 Kf1 64. Kxf7 Kg2 65. Kxg6 h2 66. f5 h1=Q 67. f6 Qb1+ 68. Kg7 Qb2 69. Kg6 Qe5 70. f7 Qh8 71. Kf5 Qh6 72. Ke5 Kg3 73. Kf5 Kf3 74. Ke5 Kg3 75. Kf5 Kh2 76. Ke5 Kg2 77. Kf5 Kf3 78. Ke5 Kg2 79. Kf5 Kf2 80. Ke5 Ke3 81. Kf5 Kd4 82. Kg4 Qg6+ 83. Kf4 Qf6+ 84. Kg4 Qg7+ 85. Kf5 Qxf7+ 86. Kg4 Kd3 87. Kg5 Kd4 88. Kg4 Ke4 89. Kg5 Qe6 90. Kh4 Qf6+,*,adam_lichess_8layers.pt,Stockfish 4,,40000 nodes,0.5,0.5,3,0,89,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 4,91,5.765883684158325,90,0,"[{'move_number': 82, 'attempted_move': 'Ke6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Ke6' in 8/5P2/7q/5K2/3k4/8/8/8 w - - 23 82"", 'attempt': 1}, {'move_number': 82, 'attempted_move': 'Ke6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Ke6' in 8/5P2/7q/5K2/3k4/8/8/8 w - - 23 82"", 'attempt': 2}, {'move_number': 82, 'attempted_move': 'Ke6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Ke6' in 8/5P2/7q/5K2/3k4/8/8/8 w - - 23 82"", 'attempt': 3}]",[]
1749431461-4140,;1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Nd4 6. c3 h6 7. Nf3 Nxf3+ 8. Qxf3 e4 9. Qe3 Bd6 10. d3 O-O 11. dxe4 Nxe4 12. O-O Qh4 13. g3 Nxg3 14. fxg3 Qxc4 15. Nd2 Qxd5 16. Ne4 Bh3 17. Rf2 Qd1+ 18. Rf1 Qxf1#,0-1,adam_lichess_8layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,18,18,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 4,19,1.393789529800415,18,0,[],[]
1749431464-3137,;1. e4 d6 2. d4 g6 3. Nc3 c6 4. Be3 Qc7 5. Qd2 Nd7 6. O-O-O Ngf6 7. f3 a6 8. g4 a5 9. h4 h5 10. g5 Nh7 11. f4 b5 12. f5 b4 13. Nce2 c5 14. fxg6 fxg6 15. Nf4 cxd4 16. Nxg6 b3 17. axb3 dxe3 18. Qxe3 Bg7 19. Nxh8 Bxh8 20. Bc4 a4 21. Qf3 axb3 22. Bf7+ Kd8 23. Bxb3 Ra1+ 24. Kd2 Qa5+ 25. c3 Rxd1+ 26. Kxd1 Nc5 27. Qf8+ Nxf8 28. Bc2 Ng6 29. Ne2 Ne5 30. Nd4 Bg4+ 31. Kd2 Nc4+ 32. Kc1 Qa1+ 33. Bb1 Nb3+ 34. Kc2 Qxb2+ 35. Kd3 Ne5+ 36. Ke3 Nc4+ 37. Kf4 Be5#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,37,37,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,38,2.6024513244628906,37,0,[],[]
1749431468-2553,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 Qe7 5. Qxe4 Nc6 6. d4 d6 7. Bb5 Bd7 8. Bxc6 Bxc6 9. Qe3 dxe5 10. Qxe5 O-O-O 11. Qxe7 Bxe7 12. O-O f5 13. c3 g5 14. Nd2 f4 15. Nc4 Rhe8 16. Ne5 Ba4 17. b3 Bb5 18. c4 Bc6 19. Nxc6 bxc6 20. Bb2 Bf6 21. Rad1 Re2 22. Ba3 Bxd4 23. Bc5 Bxc5 24. Rxd8+ Kxd8 25. Rd1+ Kc8 26. Kf1 f3 27. gxf3 Rxa2 28. Rb1 Rxf2+ 29. Ke1 Rxf3 30. b4 Bd6 31. c5 Be5 32. Ke2 Rh3 33. Rh1 Kb7 34. Kf2 Bf4 35. Kg2 g4 36. Rf1 Be5 37. Rf5 Bb2 38. Rf4 Ba1 39. Rxg4 Ra3 40. Rg7 Ra2+ 41. Kh3 Bxg7 42. Kg4 Rb2 43. Kf5 Rxh2 44. Ke6 Bc3 45. Kd7 Rh6 46. Ke7 Bxb4 47. Kd7 Bxc5 48. Ke8 a5 49. Kf7 a4 50. Kg7 Rh2 51. Kf6 a3 52. Ke6 a2 53. Kd7 a1=Q 54. Ke6 Bg1 55. Kd7 Bc5 56. Ke6 Qf1 57. Kd7 Qf5+ 58. Ke8 Qe6+ 59. Kd8 Qc8#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,59,59,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,60,3.7222774028778076,59,0,[],[]
1749431474-2317,;1. e4 c5 2. Nf3 Nf6 3. Nc3 d5 4. exd5 Nxd5 5. Bc4 Nxc3 6. bxc3 g6 7. O-O Bg7 8. Re1 O-O 9. Ba3 Qc7 10. d4 b6 11. dxc5 Nc6 12. cxb6 axb6 13. Bb2 Ra5 14. Bb3 Rh5 15. h3 Na5 16. Qe2 Bb7 17. Qxe7 Rc5 18. Qxc7 Rxc7 19. Nd4 h5 20. Re3 Nc4 21. Bxc4 Rxc4 22. Rae1 Bd5 23. a3 Bf6 24. Nb5 Rc5 25. Nd6 Bh8 26. Re8 Bg7 27. Rxf8+ Bxf8 28. Re8 Bc6 29. Rc8 Rd5 30. Rxc6 Rd1+ 31. Kh2 Bxd6+ 32. Rxd6 Rxd6 33. c4 Kh7 34. Bc3 Kg8 35. Bb4 Rc6 36. c5 bxc5 37. Bc3 Ra6 38. Bb2 Re6 39. c4 Re2 40. Bc3 Kh7 41. Ba5 f5 42. Bb6 Rxf2 43. Bxc5 Rc2 44. Bb4 Kg8 45. c5 Rc4 46. Kg3 Kg7 47. Kf3 Kf7 48. Ke3 Ke6 49. Kd3 Rc1 50. Kd4 Rc2 51. Kd3 Rxg2 52. c6 f4 53. c7 Kd7 54. Bd6 Rg3+ 55. Ke4 g5 56. Be5 Rxh3 57. Kf5 Rg3 58. Kg6 Rg2 59. Kxh5 f3 60. Kg6 f2 61. Bd4 Kc8 62. Bxf2 Rxf2 63. Kxg5 Rg2+ 64. Kf4 Rg1 65. Ke4 Kxc7 66. Kd4 Rg3 67. Kc4 Kb8 68. Kb4 Re3 69. Ka4 Ka8 70. Kb4 Re4+ 71. Kb3 Re3+ 72. Kb4 Re4+ 73. Kb3 Rh4 74. Kb2 Rh3 75. Ka2 Ka7 76. Kb2 Ka8 77. Ka2 Ka7 78. Kb2 Kb6 79. Ka2 Rh2+ 80. Kb3 Ka5 81. Kc4 Ka4 82. Kd5 Kxa3 83. Ke6 Rh5 84. Kf6 Ka2 85. Kg6 Ra5 86. Kf6 Ra4 87. Ke6 Ka1 88. Kd6 Ra6+ 89. Kc5 Rh6 90. Kb5 Rf6,*,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,91,5.86612868309021,90,0,[],[]
1749431478-2042,;1. e4 c6 2. d4 d5 3. e5 e6 4. Nf3 h6 5. Bd3 Qb6 6. O-O a5 7. Nc3 Qd8 8. Be3 a4 9. a3 Ne7 10. Ne2 Nd7 11. c4 g6 12. c5 Nf5 13. Bxf5 exf5 14. Nc3 Be7 15. Nxa4 g5 16. Nc3 h5 17. Qd2 Rg8 18. Nxg5 Bxg5 19. Bxg5 Qxg5 20. Qxg5 Rxg5 21. f4 Rg7 22. Rf3 Nf8 23. Rg3 Rg4 24. Rxg4 hxg4 25. g3 f6 26. exf6 Ne6 27. Re1 Ra7 28. Nxd5 cxd5 29. Rxe6+ Bxe6 30. Kf2 b6 31. Ke3 Ra8 32. Kd3 bxc5 33. dxc5 Bd7 34. Kd4 Kf7 35. Kxd5 Rd8 36. Kd6 Be6+ 37. Kc7 Rc8+ 38. Kb6 Rb8+ 39. Kc7 Rb3 40. c6 Rxb2 41. Kd8 Rd2+ 42. Kc7 Rf2 43. Kb6 Kxf6 44. c7 Ke7 45. Kb7 Rc2 46. c8=Q Rxc8 47. Kb6 Kd6 48. Kb5 Rc5+ 49. Kb4 Rc4+ 50. Kb3 Rxf4+ 51. Kc3 Re4 52. Kd3 Bd5 53. Kd2 f4 54. Kd3 f3 55. Kd2 f2 56. Kd3 f1=Q+ 57. Kd2 Re8 58. Kc3 Qf3+ 59. Kb4 Qf2 60. Kb5 Ra8 61. Kb4 Qf3 62. Kb5 Qb3#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,62,62,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,63,4.128271579742432,62,0,[],[]
1749431481-4053,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Qe2 Qe7 6. d3 Nc5 7. Qxe7+ Bxe7 8. Be2 Nc6 9. O-O Bf5 10. Nc3 Bd8 11. Be3 a5 12. Bxc5 dxc5 13. Nd5 O-O 14. Ne3 Be6 15. c3 a4 16. d4 cxd4 17. Nxd4 Nxd4 18. cxd4 a3 19. b3 c6 20. Bc4 Bd7 21. d5 Bf6 22. Rad1 c5 23. d6 Ra7 24. Nd5 Ra5 25. Nxf6+ gxf6 26. Rfe1 Bc6 27. Re7 b5 28. Bd5 Bxd5 29. Rxd5 Rd8 30. Rxc5 Rxd6 31. Rcc7 Rd1+ 32. Re1 Rxe1#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,32,32,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,33,2.4101226329803467,32,0,[],[]
1749431483-4403,;1. e4 d6 2. d4 c6 3. Nc3 Nd7 4. Be3 g6 5. Qd2 Ngf6 6. f3 b5 7. O-O-O Qc7 8. g4 Qa5 9. Kb1 b4 10. Nce2 Bg7 11. h4 Ba6 12. h5 Bc4 13. b3 Nb6 14. hxg6 fxg6 15. Nf4 Bf7 16. Nge2 c5 17. dxc5 dxc5 18. Nd5 Nbxd5 19. exd5 Nxd5 20. Bxc5 Qxc5 21. Nd4 a6 22. Bc4 Nc3+ 23. Ka1 Bxc4 24. bxc4 Nxd1 25. Rxd1 Rd8 26. Qe3 Rxd4 27. Rxd4 Bxd4+ 28. Qxd4 Qxd4+ 29. Kb1 Rf8 30. a3 bxa3 31. Ka2 Qb2#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,31,31,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,32,2.2452735900878906,31,0,[],[]
1749431486-7570,;1. e4 e5 2. Nf3 d5 3. exd5 e4 4. Nd4 Nf6 5. Nc3 Nxd5 6. Nxd5 c6 7. Nc3 Qxd4 8. Qe2 Be7 9. Qxe4 Qd6 10. Bc4 Qf6 11. O-O Bf5 12. Qf3 Bxc2 13. Qxf6 Bxf6 14. Re1+ Kd7 15. Bxf7 Bf5 16. Bb3 Re8 17. Rxe8 Kxe8 18. d3 Na6 19. Bc4 Nc5 20. Be3 Bxd3 21. Bxc5 Bxc4 22. Re1+ Kd7 23. Ne4 Be6 24. Nxf6+ gxf6 25. Bd4 Bxa2 26. Bxf6 Re8 27. Rd1+ Ke6 28. Bc3 Ra8 29. Re1+ Kd7 30. Rd1+ Kc7 31. Be5+ Kb6 32. Rd7 Bb1 33. Bd4+ c5 34. Be3 Kc6 35. Rxh7 Bxh7 36. h4 Rd8 37. g4 Rb8 38. g5 Bg6 39. Kg2 Re8 40. Kg3 Bh5 41. Kf4 Kd5 42. Kf5 Rf8#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,42,42,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,43,3.234337091445923,42,0,[],[]
1749431491-5142,;1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 Bg6 6. O-O Ne7 7. c4 Nd7 8. Nc3 Nc8 9. Bg5 Be7 10. Bxe7 Nxe7 11. cxd5 Nxd5 12. Nxd5 cxd5 13. Qb3 Qb6 14. Qxb6 Nxb6 15. Rac1 O-O 16. Rc7 Rfc8 17. Rfc1 Be4 18. Ng5 Rxc7 19. Rxc7 Rc8 20. Rxc8+ Nxc8 21. Nxe4 dxe4 22. Kf1 Ne7 23. Ke1 Nc6 24. Kd2 Nxd4 25. Ke3 Nxe2 26. Kxe2 f5 27. Ke3 Kf8 28. Kd4 Kf7 29. Kc5 h6 30. Kd6 g5 31. Kc7 f4 32. Kxb7 a5 33. Kb6 e3 34. fxe3 fxe3 35. Kxa5 e2 36. b4 g4 37. b5 g3 38. hxg3 e1=Q+ 39. Ka6 Qa1 40. b6 Qxa2+ 41. Kb7 Qc2 42. Ka7 Qxg2 43. b7 Qf2+ 44. Ka8 Qa2+ 45. Kb8 Qg2 46. Kc8 Qc6+ 47. Kb8 Qg2 48. Ka8 Qf3 49. Ka7 Qe3+ 50. Ka8 Qf3 51. Ka7 Qxg3 52. Ka8 Qb3 53. b8=Q Qa2+ 54. Kb7 Qb3+ 55. Kc8 Qxb8+ 56. Kxb8 Kg6 57. Kc7 h5 58. Kd6 Kf5 59. Kc5 h4 60. Kd4 h3 61. Ke3 h2 62. Kf2 h1=Q 63. Ke3 Qc1+ 64. Kd4 Qa1+ 65. Kc5 Qxe5+ 66. Kc6 Qd5+ 67. Kb6 Qd3 68. Kc5 Qe4 69. Kd6 Qh4 70. Kc5 Qe4 71. Kd6 e5 72. Kc5 Qg4 73. Kd6 e4 74. Kc5 e3 75. Kd6 Qa4 76. Kc5 Qh4 77. Kd6 Qg4 78. Kc5 e2 79. Kd6 Qh4 80. Kc5 Qg4 81. Kd6 Qb4+ 82. Kd5 e1=Q 83. Kc6 Qe8+ 84. Kd5 Qeb5#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,84,84,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,85,4.477034091949463,84,0,[],[]
1749431493-3201,;1. e4 c6 2. d4 g6 3. Nc3 d6 4. Be3 Nd7 5. Qd2 Ngf6 6. f3 b5 7. O-O-O b4 8. Nce2 Qa5 9. Kb1 Ba6 10. Nc1 Bxf1 11. Rxf1 Qb5 12. Nge2 a5 13. g4 c5 14. h4 Nb6 15. h5 Nc4 16. Qd3 Nd7 17. hxg6 fxg6 18. f4 Ndb6 19. f5 Na3+ 20. bxa3 c4 21. Qd2 bxa3+ 22. Nb3 Bg7 23. fxg6 cxb3 24. cxb3 hxg6 25. Rxh8+ Bxh8 26. Nc3 Qxf1+ 27. Kc2 Qh1 28. Qd3 Qh2+ 29. Kb1 Qb2#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,29,29,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,30,2.2593624591827393,29,0,[],[]
1749431496-2530,;1. e4 c5 2. Nf3 d6 3. d4 Nf6 4. dxc5 Nc6 5. cxd6 Nxe4 6. dxe7 Bxe7 7. Qxd8+ Nxd8 8. Bd3 Nc5 9. Bb5+ Kf8 10. O-O Nc6 11. Bxc6 bxc6 12. Nc3 Ne6 13. Be3 f6 14. Rad1 h6 15. Nd4 Nd8 16. Ne4 Kf7 17. Nd6+ Bxd6 18. Nf5 Bxf5 19. Rxd6 Re8 20. Rfd1 a5 21. c3 Bc2 22. R1d2 Bf5 23. h3 Kg8 24. g4 Bg6 25. Rd7 Rb8 26. b3 h5 27. gxh5 Bxh5 28. Ra7 Ne6 29. Rdd7 Ra8 30. Rxa8 Rxa8 31. Rd6 Kf7 32. Rxc6 Be2 33. Rb6 Bf3 34. c4 a4 35. b4 g5 36. c5 f5 37. c6 Rh8 38. Kh2 g4 39. c7 Rxh3+ 40. Kg1 f4 41. c8=Q Rh1#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,41,41,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,42,3.1405601501464844,41,0,[],[]
1749431500-5772,;1. e4 e5 2. Nf3 d6 3. Bc4 c5 4. d3 h6 5. Nc3 Be7 6. Nd5 Nf6 7. Nxe7 Qxe7 8. O-O a6 9. a3 Bd7 10. Be3 b5 11. Ba2 a5 12. c3 Nc6 13. Qd2 Be6 14. Bxe6 Qxe6 15. Rad1 Rb8 16. d4 cxd4 17. cxd4 Nxe4 18. Qd3 Nf6 19. dxe5 dxe5 20. Bc5 Nd7 21. Bd6 e4 22. Qe3 exf3 23. Qxe6+ fxe6 24. Bxb8 Ndxb8 25. gxf3 Rf8 26. Rd6 Ke7 27. Rfd1 Rf4 28. Kg2 h5 29. Kg3 Rc4 30. R6d3 g6 31. Re3 Nd4 32. Re4 Nbc6 33. Re3 Nf5+ 34. Kg2 Nxe3+ 35. fxe3 g5 36. Kg3 Nd8 37. Rd2 Rc1 38. Kf2 Rc6 39. Kg3 Rc1 40. Kf2 Nc6 41. Kg3 b4 42. axb4 axb4 43. Kf2 g4 44. fxg4 b3 45. gxh5 Rc2 46. Ke2 Rc5 47. h6 Rc4 48. Rd3 Rc2+ 49. Rd2 Rc4 50. Rd3 Rh4 51. Rxb3 Rxh6 52. Rb7+ Kd6 53. Rb6 Kc5 54. Rb3 Rxh2+ 55. Kd3 Nb4+ 56. Kc3 Rc2#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,56,56,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,57,4.313661098480225,56,0,[],[]
1749431506-1161,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 d5 5. d3 Qe7 6. dxe4 Qxe5 7. exd5 Bd6 8. Qxe5+ Bxe5 9. Bb5+ Bd7 10. Bxd7+ Nxd7 11. O-O Rf8 12. Re1 O-O-O 13. c4 Rfe8 14. Nc3 Bxc3 15. Rxe8 Rxe8 16. Be3 Bf6 17. Rb1 Nf8 18. b3 Nd7 19. g3 g6 20. Kg2 Be7 21. Bd4 Bd6 22. Be3 b6 23. Bd4 g5 24. Be3 h6 25. Bd4 a5 26. Be3 Kb7 27. Bd4 Kc8 28. Be3 f6 29. Bd4 Kd8 30. Be3 Re4 31. Bd2 Re8 32. Be3 h5 33. Bd4 Re2 34. Be3 Bb4 35. Bd4 Rxa2 36. Be3 Ke8 37. Bd4 Rd2 38. Be3 Rd3 39. Bc1 g4 40. Bf4 Kd8 41. Be3 f5 42. Bf4 Kc8 43. Be3 Nc5 44. Bf4 Ne4 45. Be3 Nc5 46. Bf4 Rxb3 47. Rxb3 Nxb3 48. Be5 a4 49. Bb2 Kb8 50. Be5 Kb7 51. Bb2 Ka7 52. Be5 Bf8 53. Bb2 Bd6 54. Bc3 a3 55. Ba1 Ka6 56. Bc3 f4 57. gxf4 Bxf4 58. Ba1 Nd2 59. Bc3 Ne4 60. Ba1 Ng5 61. Bc3 Ne4 62. Ba1 Nd6 63. Bc3 Bh6 64. Ba1 Nxc4 65. Bc3 b5 66. Ba1 Bg5 67. Bc3 Bf4 68. Ba1 h4 69. Bc3 Kb7 70. Ba1 Bd6 71. Bc3 a2 72. Ba1 b4 73. Bd4 Kb8 74. Ba1 h3+ 75. Kf1 b3 76. Ke2 Ba3 77. Kd3 b2 78. Bxb2 Nxb2+ 79. Kc2 Kb7 80. Kb3 a1=R 81. Kc2 Rh1 82. Kb3 Rxh2 83. Kxa3 Rxf2 84. Kb3 Nd1 85. Kc4 h2 86. Kd3 h1=Q 87. Kd4 Rf4+ 88. Ke5 Qe4#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,2,0,87,88,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,89,6.177160263061523,88,0,"[{'move_number': 85, 'attempted_move': 'Kc2', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc2' in 8/1kp5/8/3P4/6p1/1K5p/5r2/3n4 w - - 2 85"", 'attempt': 1}, {'move_number': 85, 'attempted_move': 'Kc2', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc2' in 8/1kp5/8/3P4/6p1/1K5p/5r2/3n4 w - - 2 85"", 'attempt': 2}]",[]
1749431508-8436,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Qe2 d5 6. d3 f5 7. dxe4 fxe4 8. Nd4 Be7 9. Qh5+ g6 10. Qe5 O-O 11. Bh6 Bf6 12. Qg3 Bh4 13. Qe3 Bxf2+ 14. Qxf2 Rxf2 15. Kxf2 Qh4+ 16. g3 Qxh6 17. Nc3 c6 18. Kg2 Bh3+ 19. Kg1 Qe3#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,19,19,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,20,1.540975570678711,19,0,[],[]
1749431510-8775,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 d5 5. d3 Bb4+ 6. c3 Bd6 7. dxe4 Bxe5 8. exd5 Nd7 9. f4 O-O 10. fxe5 Nxe5 11. Qxe5 Re8 12. Qxe8+ Qxe8+ 13. Be2 Qe4 14. Nd2 Qxg2 15. Rf1 Bd7 16. Bf3 Re8+ 17. Kd1 Qh3 18. Ne4 Qxf1+ 19. Kc2 Qxf3 20. Ng5 Qxd5 21. Bf4 Re2+ 22. Kc1 Qh1#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,22,22,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,23,1.5898382663726807,22,0,[],[]
1749431511-4551,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Qe2 Qe7 6. d3 Nc5 7. Qxe7+ Bxe7 8. Be2 Na4 9. O-O O-O 10. b3 Re8 11. bxa4 Bf6 12. c3 Rxe2 13. Be3 Rc2 14. Na3 Rxc3 15. Nb5 Rc6 16. Nxa7 Rxa7 17. Bxa7 Bxa1 18. Rxa1 Na6 19. Nd4 Rc3 20. Re1 Bd7 21. Re7 Rc1+ 22. Re1 Rxe1#,0-1,adam_lichess_8layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,22,22,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 5,23,1.6675512790679932,22,0,[],[]
