game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,player_one_illegal_moves_details,player_two_illegal_moves_details
1749434715-2616,;1. e4 d5 2. exd5 Nf6 3. Nc3 Nxd5 4. Nxd5 Qxd5 5. Nf3 Bf5 6. d4 e6 7. Bd3 Bxd3 8. Qxd3 c5 9. c4 Qc6 10. d5 Qd7 11. O-O Bd6 12. Re1 Na6 13. dxe6 Bxh2+ 14. Nxh2 Qxd3 15. exf7+ Kxf7 16. Be3 Qf5 17. Rad1 Rhd8 18. Rc1 Re8 19. Nf3 h6 20. a3 Kf8 21. Rcd1 Qg6 22. Rd5 Kg8 23. Red1 Qc2 24. R1d2 Qb1+ 25. Kh2 Qe4 26. Rd7 b6 27. R2d6 Kf8 28. Rd5 Qe6 29. R7d6 Qc8 30. Nh4 Qc7 31. Ng6+ Kg8 32. Bf4 Qf7 33. Ne5 Qxf4+ 34. g3 Qe4 35. Ng6 Qe1 36. Rd7 Qxf2+ 37. Kh3 Re3 38. Rd8+ Kf7 39. R5d7+ Kxg6 40. Rd6+ Kh7 41. Rd3 Qxg3#,0-1,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,41,41,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,42,3.4103145599365234,41,0,[],[]
1749434715-4109,;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Bc5 5. Nb3 b6 6. Nxc5 bxc5 7. Be3 Bb7 8. Bxc5 Qg5 9. Be3 Qe5 10. Nc3 Bxe4 11. Nxe4 Qxe4 12. Qd3 Qxd3 13. Bxd3 d5 14. O-O Nd7 15. Bb5 a6 16. Ba4 Ke7 17. Bxd7 Kxd7 18. Bd4 Nf6 19. Bxf6 gxf6 20. Rfd1 Ke7 21. Rd3 a5 22. Rc3 Rhc8 23. Rxc8 Rxc8 24. c3 f5 25. Rd1 Kd6 26. Rd4 Rb8 27. b3 f6 28. Ra4 Ra8 29. b4 Rc8 30. Rxa5 Rxc3 31. g3 h5 32. Ra6+ Kd7 33. b5 d4 34. b6 d3 35. b7 Rc1+ 36. Kg2 Kc7 37. Rxe6 d2 38. Re7+ Kb8 39. Rd7 d1=R 40. Rxd1 Rxd1 41. Kf3 Rd2 42. Kf4 Re2 43. Kxf5 Rxf2+ 44. Kg6 Rxa2 45. Kxh5 Rg2 46. Kg4 Rxh2 47. Kf5 Kxb7 48. Kxf6 Rc2 49. g4 Kc6 50. g5 Rg2 51. g6 Kd7 52. Kf7 Rf2+ 53. Kg8 Ke7 54. g7 Rg2 55. Kh7 Kf7 56. g8=Q+ Rxg8 57. Kh6 Kf6 58. Kh5 Kf5 59. Kh4 Rg7 60. Kh3 Kf4 61. Kh2 Kf3 62. Kh1 Kf4 63. Kh2 Rh7+ 64. Kg2 Rb7 65. Kf2 Rb6 66. Ke2 Rb7 67. Kd3 Ke5 68. Kc4 Rf7 69. Kc5 Ke4 70. Kd6 Ke3 71. Ke6 Rb7 72. Kd6 Rb8 73. Kc6 Rd8 74. Kc7 Rd2 75. Kc6 Rg2 76. Kc5 Rg6 77. Kd5 Rf6 78. Ke5 Rf1 79. Kd5 Rf7 80. Ke5 Rc7 81. Kd5 Rc8 82. Kd6 Kf4 83. Kd5 Kf5 84. Kd4 Ke6 85. Ke4 Rc1 86. Kd4 Rg1 87. Ke4 Kd7 88. Kd4 Rb1 89. Kc4 Rh1 90. Kd4 Rh7,*,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,91,7.019020080566406,90,0,[],[]
1749434718-4068,;1. e4 e5 2. Nf3 Qf6 3. Bc4 Bc5 4. O-O a6 5. c3 b5 6. Bb3 c6 7. d4 exd4 8. cxd4 Ba7 9. e5 Qg6 10. Bc2 Qh5 11. Nc3 Ne7 12. Ne4 h6 13. Nd6+ Kf8 14. Be4 Kg8 15. Qb3 Bb6 16. Be3 a5 17. a4 Ra7 18. axb5 a4 19. Qc4 Bc7 20. bxc6 Ba6 21. Qc2 Nbxc6 22. Rfc1 Bxd6 23. exd6 Nc8 24. Bxc6 dxc6 25. Qxc6 f6 26. d7 Kh7 27. dxc8=Q Bxc8 28. Qxc8 Rxc8 29. Rxc8 Qf5 30. Rc5 Qe4 31. Rc4 Qd3 32. Rcxa4 Rxa4 33. Rxa4 Qb1+ 34. Bc1 Qxc1+ 35. Ne1 Qxe1#,0-1,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,35,35,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,36,3.263554334640503,35,0,[],[]
1749434719-1877,;1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ Bd7 7. Bxd7+ Qxd7 8. Nc3 Nxd5 9. Nxd5 Qxd5 10. O-O Nc6 11. d3 Be7 12. Ne4 f5 13. Nc3 Qf7 14. Re1 O-O-O 15. Be3 g6 16. Nb5 a6 17. Nc3 Rhe8 18. a3 h5 19. b4 Bf8 20. b5 Nb8 21. bxa6 bxa6 22. Rb1 f4 23. Ba7 Nc6 24. Bb6 e4 25. Nxe4 Rxe4 26. Rxe4 cxb6 27. Rxb6 Qd5 28. Rxa6 Kb7 29. Raa4 Bc5 30. Rxf4 Kc7 31. Rac4 Re8 32. Rfe4 Rf8 33. Qe2 Rxf2 34. Qxf2 Bxf2+ 35. Kxf2 g5 36. Re7+ Kb8 37. Re8+ Ka7 38. Ra4+ Kb6 39. Rb8+ Nxb8 40. Rb4+ Kc7 41. Rc4+ Kd6 42. Rd4 Qxd4+ 43. Ke2 Qe5+ 44. Kd2 Qxh2 45. Kc3 Qg3 46. Kb2 Qxg2 47. Kb3 Qf2 48. Kb2 Qg1 49. Kb3 g4 50. Kb2 g3 51. Kb3 g2 52. Kb2 Qb6+ 53. Kc3 g1=Q 54. Kd2 Qg5+ 55. Kc3 Qe5+ 56. Kd2 Qg5+ 57. Kc3 Qga5+ 58.,0-1,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0,1,5,0,57,58,False,False,True,False,adam_lichess_16layers.pt vs. Stockfish 1,58,4.847759962081909,58,0,"[{'move_number': 58, 'attempted_move': 'Kb3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kb3' in 1n6/8/1q1k4/q6p/8/P1KP4/2P5/8 w - - 8 58"", 'attempt': 1}, {'move_number': 58, 'attempted_move': 'Kb3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kb3' in 1n6/8/1q1k4/q6p/8/P1KP4/2P5/8 w - - 8 58"", 'attempt': 2}, {'move_number': 58, 'attempted_move': 'Kb3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kb3' in 1n6/8/1q1k4/q6p/8/P1KP4/2P5/8 w - - 8 58"", 'attempt': 3}, {'move_number': 58, 'attempted_move': 'Kb3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kb3' in 1n6/8/1q1k4/q6p/8/P1KP4/2P5/8 w - - 8 58"", 'attempt': 4}, {'move_number': 58, 'attempted_move': 'Kb3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kb3' in 1n6/8/1q1k4/q6p/8/P1KP4/2P5/8 w - - 8 58"", 'attempt': 5}]",[]
1749434722-5004,;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 d6 5. Nc3 Nf6 6. Be3 e5 7. Nb3 Be7 8. f3 Be6 9. Qd2 a5 10. O-O-O a4 11. Na1 a3 12. b3 O-O 13. g4 Nd7 14. h4 Qa5 15. h5 Nb4 16. Kb1 h6 17. g5 Rfc8 18. gxh6 gxh6 19. Bxh6 Kh7 20. Be3 b5 21. Nd5 Nxd5 22. exd5 e4 23. dxe6 Ne5 24. fxe4 fxe6 25. Bd3 Rc3 26. Bd4 b4 27. Bxc3 bxc3 28. Qe3 Rf8 29. Rdf1 Rg8 30. Rhg1 Qc5 31. Qxc5 dxc5 32. Rxg8 Kxg8 33. Rg1+ Kh8 34. Be2 Nc6 35. Bg4 Nb4 36. Bxe6 Bd6 37. Bf5 Be5 38. h6 Bb8 39. h7 Bg3 40. Rxg3 Nd3 41. Rg8#,1-0,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,1,0,0,0,41,41,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,41,3.625401258468628,41,0,[],[]
1749434723-6716,;1. e4 e6 2. d4 d5 3. e5 c5 4. c3 a5 5. Nf3 a4 6. Bb5+ Bd7 7. Bxd7+ Nxd7 8. O-O Qb6 9. Nbd2 cxd4 10. cxd4 h6 11. b3 Ne7 12. bxa4 Nc6 13. Nb3 Bb4 14. Bd2 Rxa4 15. Bxb4 Qxb4 16. Qd2 O-O 17. Qxb4 Rxb4 18. Rfc1 Ra8 19. Rc2 Rxb3 20. Rac1 Rb4 21. Rd2 Rb5 22. h3 Rba5 23. Rcc2 g5 24. g4 R5a7 25. Kg2 Ra4 26. Kg3 R4a6 27. h4 R6a7 28. hxg5 Ra3 29. gxh6 Nb6 30. Kh4 Rxf3 31. Kg5 Nd7 32. Rb2 b5 33. Rxb5 Kh7 34. Rb7 Rd8 35. Rc2 Nxd4 36. Rcc7 Nxe5 37. Re7 Rg8+ 38. Kh4 Rxg4+ 39. Kh5 Rf5#,0-1,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,39,39,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,40,3.492680788040161,39,0,[],[]
1749434724-7926,;1. e4 d5 2. exd5 c6 3. dxc6 Nf6 4. cxb7 Bxb7 5. Nf3 e6 6. Be2 h6 7. O-O Bc5 8. d4 Bb6 9. c3 Bc7 10. Be3 Nbd7 11. Nbd2 O-O 12. Nc4 Ng4 13. h3 Ngf6 14. Nce5 Nxe5 15. Nxe5 Ne4 16. Bf3 f5 17. Ng6 f4 18. Nxf8 fxe3 19. Nxe6 Bh2+ 20. Kxh2 Qb8+ 21. Kg1 Nd2 22. Bxb7 Qxb7 23. Qg4 Nxf1 24. Rxf1 h5 25. Qg6 exf2+ 26. Rxf2 Qd7 27. Ng5 h4 28. Qh7+,1-0,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,1,0,0,0,28,28,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,28,2.3498377799987793,28,0,[],[]
1749434727-1394,;1. e4 Nf6 2. e5 Ne4 3. d4 d5 4. Bd3 Nd7 5. Bxe4 e6 6. Bd3 c5 7. c3 c4 8. Bc2 Nb6 9. Nf3 Be7 10. O-O Bd7 11. Be3 a5 12. Nbd2 Qc7 13. b3 f5 14. exf6 gxf6 15. bxc4 Nxc4 16. Nxc4 Qxc4 17. Bd3 Qc8 18. Qc2 Qc7 19. Bxh7 O-O-O 20. Bd3 e5 21. dxe5 fxe5 22. Bf5 e4 23. Bxd7+ Rxd7 24. Nd4 Qxh2#,0-1,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,24,24,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,25,2.2678654193878174,24,0,[],[]
1749434728-7221,;1. e4 c5 2. Nf3 e6 3. d4 Qb6 4. dxc5 Bxc5 5. Qe2 d6 6. Nc3 Bd7 7. Na4 Bxa4 8. b3 Bc6 9. Be3 Bxe3 10. Qxe3 Qa5+ 11. Qd2 Qxd2+ 12. Nxd2 g6 13. Bd3 Ke7 14. O-O h5 15. Nc4 Na6 16. Na5 Nb8 17. Nxc6+ Nxc6 18. Bb5 Nh6 19. Bxc6 bxc6 20. Rad1 h4 21. h3 Rhd8 22. Rd3 a5 23. Rfd1 f6 24. Rc3 c5 25. Rcd3 Nf7 26. f4 c4 27. bxc4 f5 28. exf5 gxf5 29. Re1 Kf6 30. Rde3 Ra7 31. Rxe6+ Kg7 32. Re7 Rxe7 33. Rxe7 Kf6 34. Ra7 Re8 35. Rxa5 Re2 36. Ra6 Ke6 37. c5 Re4 38. cxd6 Rc4 39. d7+ Kxd7 40. Ra7+ Ke6 41. Ra6+ Kd5 42. Ra5+ Ke4 43. Ra7 Nh6 44. Rh7 Ng8 45. Rxh4 Rxc2 46. Rh8 Nf6 47. Rf8 Rc1+ 48. Kh2 Rc6 49. a4 Kxf4 50. a5 Ke5 51. Ra8 Rc5 52. a6 Rc7 53. a7 Kf4 54. g3+ Kf3 55. Rf8 Rc2+ 56. Kg1 Rc1+ 57. Kh2 Rc2+ 58. Kg1 Ne4 59. Rxf5+ Kxg3 60. Rf1 Ra2 61. Re1 Rg2+ 62. Kf1 Rf2+ 63. Kg1 Rg2+ 64. Kf1 Nd2#,0-1,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,64,64,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,65,5.53103232383728,64,0,[],[]
1749434729-1712,;1. e4 d6 2. d4 e5 3. dxe5 Qe7 4. exd6 cxd6 5. Nc3 Nf6 6. Bd3 Qd8 7. Nf3 Be7 8. O-O Nc6 9. Bg5 a6 10. Bxf6 Bxf6 11. Nd5 Bg4 12. Nxf6+ Qxf6 13. Be2 O-O 14. c3 Bxf3 15. Bxf3 Rfe8 16. Qd5 Re5 17. Qd3 Rae8 18. Rad1 Rb5 19. b3 g6 20. c4 Ra5 21. a4 Rg5 22. Qxd6 Qxf3 23. g3 Kg7 24. Qd7 Rxe4 25. Qxb7 Ne5 26. Rde1 Rxe1 27. Rxe1 Qxb7 28. Rxe5 Rxe5 29. f4 Re2 30. Kf1 Qg2#,0-1,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,30,30,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,31,2.6187117099761963,30,0,[],[]
1749434731-4736,;1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd7 4. Nf3 Nc6 5. Bb5 a6 6. Ba4 b5 7. Bb3 e5 8. O-O Nge7 9. Re1 h6 10. Nxe5 Nxe5 11. Rxe5 f6 12. Re1 Bb7 13. d3 h5 14. Bf4 g5 15. Be3 h4 16. h3 O-O-O 17. a4 Ng6 18. axb5 a5 19. Rxa5 f5 20. Bxg5 Kb8 21. Bxd8 Qxd8 22. Qa1 Nf4 23. f3 Qd4+ 24. Kh2 Bd6 25. Re8+ Rxe8 26. Ra4 Qf2 27. Rxf4 Bxf4+ 28. Kh1 Qe1+ 29. Qxe1 Rxe1#,0-1,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,29,29,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,30,2.5805773735046387,29,0,[],[]
1749434732-3195,;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Nf6 6. Be3 Qc7 7. Be2 Be7 8. O-O a6 9. f4 d6 10. Bf3 Nxd4 11. Bxd4 Bd7 12. e5 dxe5 13. Bxe5 Qc5+ 14. Kh1 Bc6 15. Bxc6+ Qxc6 16. Qe2 Rd8 17. Rad1 O-O 18. Rxd8 Rxd8 19. Rd1 Nd7 20. Bd4 Nf8 21. Be3 b5 22. Rxd8 Bxd8 23. Qd3 Ba5 24. Ne4 h5 25. c3 Ng6 26. Ng5 Nf8 27. Bd4 Bd8 28. Qe2 g6 29. Qe5 Nh7 30. Nxh7 Kxh7 31. Qh8+,1-0,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,1,0,0,0,31,31,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,31,2.8059442043304443,31,0,[],[]
1749434736-4455,;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3 Bd7 7. Bc4 Qc8 8. Bb3 Nh6 9. Qd2 Ng8 10. O-O-O h5 11. f4 a5 12. a4 Kf8 13. f5 Na6 14. fxg6 fxg6 15. Rhf1+ Nf6 16. Nd5 Qd8 17. Nxf6 exf6 18. Bg5 Rc8 19. Ne6+ Bxe6 20. Bxe6 Rc6 21. Bd5 Rc7 22. Bxf6 Bxf6 23. Rxf6+ Qxf6 24. Qxa5 Kg7 25. Qb6 Rf8 26. Bxb7 Qf2 27. Qxf2 Rxf2 28. Bxa6 Rcxc2+ 29. Kb1 Rxb2+ 30. Ka1 Rxg2 31. Rxd6 Rxh2 32. Rd7+ Kf8 33. Rd8+ Kf7 34. Rd7+ Ke6 35. Rd1 Ra2+ 36. Kb1 Raf2 37. Bc4+ Ke5 38. Bd5 g5 39. a5 Rb2+ 40. Ka1 g4 41. a6 Rb6 42. a7 Ra6+ 43. Kb1 g3 44. a8=Q Rxa8 45. Bxa8 g2 46. Rg1 Rh1 47. Rxh1 gxh1=R+ 48. Kc2 h4 49. Kd3 Rg1 50. Ke3 h3 51. Kf2 Rg6 52. Bd5 h2 53. Kf3 h1=Q+ 54. Ke3 Rg2 55. Kd3 Qc1 56. Bc4 Qa3+ 57. Bb3 Qxb3#,0-1,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,57,57,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,58,4.859501838684082,57,0,[],[]
1749434737-2518,;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Be7 5. Nc3 Qb6 6. Be3 a6 7. Nb3 Qc6 8. Bd3 d6 9. O-O Bd7 10. f4 Qc7 11. Qf3 Nc6 12. Rad1 b5 13. a3 Rb8 14. Nd4 Bf6 15. Nxc6 Bxc6 16. Ne2 h5 17. Nd4 Ba8 18. c3 Rd8 19. Qf2 Nh6 20. h3 e5 21. fxe5 dxe5 22. Nf5 Nxf5 23. Qxf5 Bc6 24. Bg5 Rd6 25. Bxf6 Rxf6 26. Qg5 Rg6 27. Qf5 Rf6 28. Qg5 Rg6 29. Qf5 Ba8 30. Be2 h4 31. Bg4 O-O 32. Rd7 Qc6 33. Re1 Rf6 34. Qxe5 Qb6+ 35. Qd4 Re8 36. Qxb6 Rxb6 37. e5 g6 38. e6 f5 39. Bf3 Bxf3 40. gxf3 Kf8 41. Rf7+ Kg8 42. Rf6 Kg7 43. Rf7+ Kg8 44. Rf6 Kh7 45. Rf7+ Kg8 46. Rf6 Kg7 47. Rf7+ Kg8 48. Rf6 Kh7 49. Rf7+ Kh8 50. Rf6 Kg7 51. Rf7+ Kg8,1/2-1/2,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,1/2,1/2,0,0,51,51,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,52,4.685997486114502,51,0,[],[]
1749434738-1233,;1. e4 e5 2. Nf3 Bc5 3. Bc4 d6 4. d3 Qe7 5. Ng5 Nf6 6. Nxf7 Rf8 7. Ng5 Ng4 8. O-O Rxf2 9. Rxf2 Nxf2 10. Qh5+ g6 11. Bf7+ Qxf7 12. Nxf7 Ng4+ 13. Kf1 gxh5 14. Ng5 Nc6 15. Nxh7 Nxh2+ 16. Ke2 Nd4+ 17. Kd2 Nf1+ 18. Kc3 Ne2+ 19. Kb3 Nxc1+ 20. Kc3 Be6 21. Nd2 Ne2#,0-1,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,21,21,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,22,2.0019280910491943,21,0,[],[]
1749434741-7461,;1. e4 Nf6 2. e5 Ne4 3. d4 d6 4. Bd3 Nxf2 5. Kxf2 c5 6. dxc5 Nc6 7. cxd6 f6 8. dxe7 Bxe7 9. exf6 Bc5+ 10. Be3 Bxe3+ 11. Kxe3 Qd6 12. fxg7 Qd4+ 13. Kd2 Qf4+ 14. Ke1 Qe5+ 15. Qe2 Rg8 16. Qxe5+ Nxe5 17. Bxh7 Nf3+ 18. Nxf3 Rxg7 19. Be4 Re7 20. Nc3 b5 21. Kf2 Bb7 22. Bxb7 Rxb7 23. Rhe1+ Kf8 24. Rad1 a6 25. Nd5 Rba7 26. Nb6 Rc7 27. Nxa8 Rxc2+ 28. Re2 Rxe2+ 29. Kxe2 Kg7 30. Rd6 a5 31. Ra6 Kf7 32. Rxa5 Ke6 33. Rxb5 Kd7 34. Rc5 Kd6 35. b4 Ke7 36. a4 Ke6 37. a5 Kd6 38. a6 Ke7 39. a7 Kf6 40.,0-1,adam_lichess_16layers.pt,Stockfish 2,,40000 nodes,0,1,5,0,39,40,False,False,True,False,adam_lichess_16layers.pt vs. Stockfish 2,40,2.8523693084716797,40,0,"[{'move_number': 40, 'attempted_move': 'a8=Q', 'error_type': 'parse_error', 'error_message': ""illegal san: 'a8=Q' in N7/P7/5k2/2R5/1P6/5N2/4K1PP/8 w - - 1 40"", 'attempt': 1}, {'move_number': 40, 'attempted_move': 'a8=Q', 'error_type': 'parse_error', 'error_message': ""illegal san: 'a8=Q' in N7/P7/5k2/2R5/1P6/5N2/4K1PP/8 w - - 1 40"", 'attempt': 2}, {'move_number': 40, 'attempted_move': 'a8=Q', 'error_type': 'parse_error', 'error_message': ""illegal san: 'a8=Q' in N7/P7/5k2/2R5/1P6/5N2/4K1PP/8 w - - 1 40"", 'attempt': 3}, {'move_number': 40, 'attempted_move': 'a8=Q', 'error_type': 'parse_error', 'error_message': ""illegal san: 'a8=Q' in N7/P7/5k2/2R5/1P6/5N2/4K1PP/8 w - - 1 40"", 'attempt': 4}, {'move_number': 40, 'attempted_move': 'a8=Q', 'error_type': 'parse_error', 'error_message': ""illegal san: 'a8=Q' in N7/P7/5k2/2R5/1P6/5N2/4K1PP/8 w - - 1 40"", 'attempt': 5}]",[]
1749434742-3396,;1. e4 e5 2. Nf3 Nc6 3. Bc4 a6 4. d3 Be7 5. Nc3 Nf6 6. Bg5 d6 7. h3 Be6 8. Bxe6 fxe6 9. O-O Qd7 10. a3 h6 11. Bh4 Nh5 12. Bxe7 Kxe7 13. Nxe5 Qe8 14. Nxc6+ Kd7 15. Nd4 g5 16. Nf3 Nf4 17. Ne2 h5 18. Nxf4 gxf4 19. Qd2 Qg6 20. Qxf4 Rag8 21. Nh4 Qg7 22. Qg3 Qh7 23. Qf3 Qh6 24. g3 Ke8 25. Kh2 Rf8 26. Qe3 Qxe3 27. fxe3 d5 28. Rxf8+ Kxf8 29. exd5 Rh6 30. dxe6 Rf6 31. Re1 Ke8 32. e4 Kd8 33. Nf5 Kc8 34. e7 Re6 35. Rf1 Re5 36. Ng7 Rxe7 37. Rf8+ Kd7 38. Nf5 Re8 39. Rxe8 Kxe8 40. Ng7+ Ke7 41. Nxh5 Kd7 42. Nf4 Kd6 43. h4 b5 44. h5 Ke5 45. h6 Kf6 46. h7 Kg5 47. h8=Q c5 48. Qg7#,1-0,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,1,0,0,0,48,48,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,48,4.087036609649658,48,0,[],[]
1749434745-9319,;1. e4 c5 2. Nf3 Nf6 3. Nc3 d5 4. exd5 Nxd5 5. Bb5+ Bd7 6. Bxd7+ Qxd7 7. O-O Nc6 8. d4 Nxc3 9. bxc3 Qd5 10. Be3 g6 11. Qd3 c4 12. Qe2 e6 13. Rab1 b6 14. Nd2 Na5 15. Rb4 Bxb4 16. cxb4 Nc6 17. c3 h5 18. Nxc4 Ne7 19. Ne5 f6 20. Nd3 Nf5 21. Nf4 Qb7 22. Nxg6 Rh7 23. Nf4 Rc8 24. Nxe6 Rxc3 25. Bd2 Qc8 26. Nc5+ Re7 27. Qxh5+ Kf8 28. Bxc3 Kg7 29. Qg4+ Kh6 30. Bd2+ Kh7 31. Qh5+ Kg8 32. Qg6+ Rg7 33. Qxf6 Rg4 34. Qe6+ Qxe6 35. Nxe6 Nh4 36. g3 Nf3+ 37. Kg2 Nh4+ 38. Kh3 Nf3 39. Kxg4 Nxh2+ 40. Kf5 Nxf1 41. Be3 Nh2 42. d5 Kf7 43. d6 Nf1 44. d7 Nxe3+ 45. fxe3 Kg8 46. d8=Q+ Kf7 47. Qf6+ Kg8 48. Qg7#,1-0,adam_lichess_16layers.pt,Stockfish 2,,40000 nodes,1,0,0,0,48,48,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 2,48,3.954998731613159,48,0,[],[]
1749434749-9050,;1. e4 e5 2. Nf3 d5 3. exd5 e4 4. Nd4 Bc5 5. Nb3 Qxd5 6. Nxc5 Qxc5 7. Nc3 Nc6 8. Nxe4 Qe5 9. d3 Nge7 10. Be2 f5 11. Ng3 f4 12. Ne4 Bf5 13. Bf3 Bd7 14. O-O O-O 15. Re1 Nd4 16. c3 Ne6 17. d4 Qd5 18. Nf6+ Rxf6 19. Bxd5 Nxd5 20. c4 Ne3 21. fxe3 f3 22. gxf3 Ng5 23. f4 Nh3+ 24. Kg2 Rg6+ 25. Kf3 Bg4+ 26. Ke4 Bxd1 27. Rxd1 Nf2+ 28. Kf3 Nxd1 29. Bd2 Nxe3 30. Bxe3 Rf8 31. Re1 Rh6 32. Re2 Kf7 33. Ke4 Re6+ 34. Kd3 Rg6 35. d5 Rg4 36. Bd4 Rd8 37. Re4 Re8 38. Rxe8 Kxe8 39. Be5 Kd7 40. Ke4 Rg2 41. Kf5 g6+ 42. Kf6 Rc2 43. Kg7 Rxh2 44. Kf6 Re2 45. Kg7 Ke8 46. Kxh7 Kf7 47. Kh6 Rc2 48. Kg5 Rg2+ 49. Kh4 c6 50. Kh3 Re2 51. Kg3 cxd5 52. cxd5 Rd2 53. d6 b5 54. Kf3 Ke6 55. Ke3 Rd5 56. Ke4 b4 57. b3 a6 58. Ke3 a5 59. Ke4 Rd2 60. Ke3 Rxa2 61. Kd4 Rd2+ 62. Kc5 g5 63. Kb5 g4 64. Kxa5 Rd1 65. Kxb4 g3 66. Kc5 g2 67. Bd4 Rxd4 68. Kxd4 g1=Q+ 69. Kc4 Kf5 70. Kb5 Qg8 71. Kc6 Qd8 72. d7 Kg6 73. Kd6 Kf5 74. Kc6 Kf6 75. Kd6 Kf7 76. Kc6 Kf6 77. Kd6 Kg7 78. Kc6 Kf7 79. Kd6 Qb8+ 80. Kc6 Ke7 81. Kd5 Qxb3+ 82. Kc6 Qc2+ 83. Kd5 Qf5+ 84. Kc6 Qxd7+ 85. Kc5 Qc7+ 86. Kd5 Qd7+ 87. Ke5 Qd3 88. f5 Qf3 89. f6+ Qxf6+ 90. Kd5 Qf4,*,adam_lichess_16layers.pt,Stockfish 1,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 1,91,7.057568073272705,90,0,[],[]
