game_id,total_moves,analysis_timestamp,average_depth,total_nodes,total_time,blunders,mistakes,inaccuracies,best_moves,good_moves,suboptimal_moves,average_centipawn_loss,opening_accuracy,opening_blunders,opening_avg_complexity,middlegame_accuracy,middlegame_blunders,middlegame_avg_complexity,endgame_accuracy,endgame_blunders,endgame_avg_complexity,critical_moments,average_position_complexity,max_position_complexity,evaluation_volatility,original_game_id,original_result,original_player_one,original_player_two,original_player_one_time,original_player_two_time,original_player_one_score,original_player_two_score,original_player_one_illegal_moves,original_player_two_illegal_moves,original_player_one_legal_moves,original_player_two_legal_moves,original_player_one_resignation,original_player_two_resignation,original_player_one_failed_to_find_legal_move,original_player_two_failed_to_find_legal_move,original_game_title,original_number_of_moves,original_time_taken,original_total_moves,original_illegal_moves,original_player_one_illegal_moves_details,original_player_two_illegal_moves_details,original_source_file
1749431160-1691,52,2025-06-26T12:23:33.016411,13.211538461538462,7805472,5.239000000000002,7,3,3,20,5,27,315.75,95.6086956521739,0,33.66672452679501,75.58620689655173,7,43.77248231530842,0.0,0,0.0,17,39.30262790885057,70.0,1396.7649778958275,1749431160-1691,0-1,adam_lichess_8layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,26,26,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,27,2.047220230102539,26,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431164-6471,92,2025-06-26T12:23:42.270020,14.41304347826087,13809439,9.006000000000002,3,4,3,32,7,53,40.391304347826086,82.5,0,37.85884176433534,90.70212765957447,0,47.60515872587594,93.17241379310344,3,61.31284945837578,84,50.23104959389601,73.0,552.1414423652029,1749431164-6471,1/2-1/2,adam_lichess_8layers.pt,Stockfish 1,,40000 nodes,1/2,1/2,0,0,46,46,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,47,3.5344130992889404,46,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431166-1777,60,2025-06-26T12:23:47.635852,21.516666666666666,8725706,5.109,14,10,5,26,3,31,1153.95,87.85714285714286,0,33.19578529855968,47.785714285714285,12,58.05431879398232,100.0,2,29.58,32,44.55538190985293,88.00000000000001,3200.988323245737,1749431166-1777,0-1,adam_lichess_8layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,30,30,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,31,2.036180019378662,30,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431167-6907,50,2025-06-26T12:23:52.850852,13.9,7505876,4.993000000000002,7,0,5,21,2,27,321.7,92.81481481481481,0,37.066461965025276,74.8695652173913,7,43.37439452920217,0.0,0,0.0,36,39.968110944546645,67.0,1445.9896155920346,1749431167-6907,0-1,adam_lichess_8layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,25,25,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,26,1.9016590118408203,25,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431173-2688,180,2025-06-26T12:24:07.341377,25.31111111111111,26897170,14.005999999999997,74,3,8,55,17,108,2559.65,95.43478260869566,0,31.47984940979662,70.78947368421052,12,39.88148774074933,54.680672268907564,62,41.97721182644422,142,40.19345154400367,76.0,4642.07610847922,1749431173-2688,0-1,adam_lichess_8layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,90,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,91,5.860599040985107,90,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431177-8077,145,2025-06-26T12:24:17.249870,27.951724137931034,21385105,9.533000000000003,4,3,6,63,6,76,95.20689655172414,94.84210526315789,0,32.74896905669808,95.63157894736842,1,57.491166695090214,98.22727272727273,3,57.24321640838184,133,54.098605451229616,91.0,5892.656900133189,1749431177-8077,1-0,adam_lichess_8layers.pt,Stockfish 1,,40000 nodes,1,0,0,0,73,73,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,73,3.978944540023804,73,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431180-6552,68,2025-06-26T12:24:24.229160,13.352941176470589,10206541,6.734000000000003,10,2,6,22,2,44,271.1029411764706,95.4,0,33.412222684149604,84.25925925925925,1,36.951049191149984,43.9375,9,46.87117180055298,48,37.98415653049466,64.0,1227.3737402383365,1749431180-6552,0-1,adam_lichess_8layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,34,34,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,35,2.6085994243621826,34,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431183-8262,93,2025-06-26T12:24:33.052911,20.666666666666668,13787281,8.541000000000004,0,3,9,35,3,55,18.161290322580644,91.33333333333333,0,32.41440845992644,90.32432432432432,0,43.70518436874551,96.71875,0,54.332672537271705,68,44.44820586961842,85.0,3189.715699514237,1749431183-8262,1-0,adam_lichess_8layers.pt,Stockfish 1,,40000 nodes,1,0,0,0,47,47,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,47,3.3440189361572266,47,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431186-5594,86,2025-06-26T12:24:40.896855,44.906976744186046,11756375,7.3370000000000015,23,12,6,36,6,44,2164.5348837209303,88.63333333333334,0,35.617639402392655,51.888888888888886,11,41.1920866033263,80.0,12,61.39272641890602,53,43.94533521127496,94.0,4454.833717629725,1749431186-5594,0-1,adam_lichess_8layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,43,43,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,44,2.922938108444214,43,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431191-2194,150,2025-06-26T12:24:51.707475,28.22,22211855,10.475000000000005,3,3,9,44,7,99,209.44,88.23333333333333,0,33.71673890853737,93.0,0,54.7479988022743,99.8360655737705,3,55.26899543868297,98,46.547366810252385,82.0,6481.681766071382,1749431191-2194,1/2-1/2,adam_lichess_8layers.pt,Stockfish 1,,40000 nodes,1/2,1/2,0,0,75,75,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,76,4.379053354263306,75,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431196-8161,166,2025-06-26T12:25:05.592343,31.710843373493976,23674140,13.381000000000006,53,9,10,50,7,109,2415.843373493976,93.70370370370371,0,36.37689976250146,92.71428571428571,1,45.49099743351043,58.82692307692308,52,50.09392757096103,145,46.892347416508144,85.0,4679.477313826195,1749431196-8161,0-1,adam_lichess_8layers.pt,Stockfish 1,,40000 nodes,0,1,0,0,83,83,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,84,5.3749425411224365,83,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431200-6607,98,2025-06-26T12:25:14.099432,46.41836734693877,13316237,8.028,26,6,2,33,3,62,2730.6428571428573,96.91304347826087,0,36.822427788684735,71.09433962264151,15,40.43498489337834,77.22727272727273,11,42.09337671362644,60,39.9594318998835,82.0,5068.3315571414,1749431200-6607,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,49,49,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,50,3.2548162937164307,49,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431201-1923,26,2025-06-26T12:25:16.929140,22.53846153846154,3753116,2.619,9,1,1,13,1,12,1326.1923076923076,73.1304347826087,7,37.35444327208007,100.0,2,33.666666666666664,0.0,0,0.0,18,36.92893058684006,52.0,3379.486794701546,1749431201-1923,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,13,13,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,14,1.025550127029419,13,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431204-5198,84,2025-06-26T12:25:25.487799,13.94047619047619,12610338,8.284000000000004,28,4,7,35,2,47,405.9166666666667,93.6896551724138,2,36.07891461016003,61.183673469387756,22,43.324140156472275,50.0,4,58.01395746137953,71,41.872084953929274,73.00000000000001,1143.7412857306529,1749431204-5198,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,42,42,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,43,3.111241817474365,42,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431207-3772,78,2025-06-26T12:25:33.345459,17.756410256410255,11558043,7.6170000000000035,26,2,8,36,6,36,672.1794871794872,96.57142857142857,0,33.53832194686487,75.8076923076923,10,45.46670782886459,58.645161290322584,16,36.08022991419036,50,38.52469604839158,76.0,1988.8618471563814,1749431207-3772,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,39,39,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,40,2.914148569107056,39,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431210-1567,80,2025-06-26T12:25:42.304087,13.4875,12007903,8.708000000000004,7,18,8,27,4,49,200.5875,67.74509803921569,3,36.45289811056896,83.72413793103448,4,39.49481600090687,0.0,0,0.0,47,37.55559334581645,58.00000000000001,1126.556820304684,1749431210-1567,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,40,40,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,41,3.210525751113892,40,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431214-6513,96,2025-06-26T12:25:52.516025,19.65625,14176327,9.937000000000005,29,2,4,30,7,59,574.1354166666666,89.85,1,32.386522191061054,61.516129032258064,15,47.03009749505703,42.36,13,40.669612111763826,74,39.272231383159436,67.0,1798.8460146368839,1749431214-6513,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,48,48,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,49,3.678764343261719,48,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431216-5876,62,2025-06-26T12:25:58.645774,21.56451612903226,9066828,5.855999999999998,13,3,9,23,3,36,996.9354838709677,80.54285714285714,0,33.0313514127776,54.18518518518518,13,40.28238670577903,0.0,0,0.0,23,36.189060330697586,61.0,2850.983495209746,1749431216-5876,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,31,31,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,32,2.3347649574279785,31,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431218-4072,36,2025-06-26T12:26:02.606765,13.027777777777779,5403943,3.7510000000000017,3,3,1,16,1,19,330.69444444444446,97.95652173913044,0,34.3188027944432,59.69230769230769,3,39.50290581623075,0.0,0,0.0,14,36.19083999675537,67.0,1647.7036395998575,1749431218-4072,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,18,18,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,19,1.3907346725463867,18,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431219-4846,34,2025-06-26T12:26:06.119942,13.382352941176471,5103710,3.298,4,7,1,19,1,14,377.20588235294116,92.52380952380952,0,34.901284349052126,67.23076923076923,4,53.29553047751601,0.0,0,0.0,14,41.934378456994196,64.0,1692.3200811077127,1749431219-4846,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,17,17,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,18,1.2482185363769531,17,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431223-2401,106,2025-06-26T12:26:15.680225,29.0,15109585,9.224000000000002,42,5,8,40,3,63,2161.0188679245284,95.07692307692308,0,34.30104155606819,53.14754098360656,32,49.5580085164879,78.84210526315789,10,54.31929717596481,85,46.66917213497043,94.0,4212.9272931911,1749431223-2401,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,53,53,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,54,3.601719617843628,53,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431225-9874,82,2025-06-26T12:26:22.842836,27.890243902439025,11763278,6.871000000000003,23,6,8,34,4,44,2252.7804878048782,93.74074074074075,0,33.90179488941923,58.32258064516129,10,44.88531293149884,65.41666666666667,13,56.21873994949758,57,44.58588928876494,91.0,4559.563286160167,1749431225-9874,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,41,41,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,42,2.7541961669921875,41,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431228-8111,69,2025-06-26T12:26:29.563809,21.797101449275363,10357837,6.453000000000005,2,1,4,24,3,42,152.0144927536232,89.82857142857142,0,34.88658823351619,90.48,2,42.14464763817075,99.33333333333333,0,50.2239254496983,46,39.51684214745827,70.0,4350.662150291348,1749431228-8111,1-0,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,1,0,0,0,35,35,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,35,2.514022827148437,35,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431231-4140,70,2025-06-26T12:26:36.589415,17.642857142857142,10419759,6.761000000000002,10,3,11,25,6,39,841.2285714285714,90.17142857142858,0,35.490531306162175,57.142857142857146,10,36.69360553435073,0.0,0,0.0,28,36.092068420256446,61.0,2680.337290723094,1749431231-4140,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,35,35,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,36,2.622208833694458,35,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431236-4250,140,2025-06-26T12:26:50.447439,16.835714285714285,20738539,13.553,10,15,13,58,7,75,414.10714285714283,82.70370370370371,0,33.7279723311075,81.67647058823529,3,37.22619051997292,84.13924050632912,7,39.02208067352777,49,37.564929313054826,67.0,1891.9101164496399,1749431236-4250,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,70,70,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,71,5.334475040435791,70,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431239-6906,76,2025-06-26T12:26:57.910776,13.710526315789474,11409102,7.2090000000000005,5,2,6,26,6,44,184.3815789473684,89.025,0,37.70660320487871,85.5,3,53.20550278346594,50.0,2,56.52306676341734,45,45.135491531050334,70.0,1240.4342986661886,1749431239-6906,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,38,38,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,39,2.6757326126098637,38,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431240-7116,44,2025-06-26T12:27:03.059476,13.0,6604537,4.923000000000002,1,1,6,13,1,30,251.5681818181818,93.0,0,33.7188525053529,85.76666666666667,1,36.36924221597319,0.0,0,0.0,37,35.52593639895765,64.0,1495.3933579289485,1749431240-7116,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,22,22,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,23,1.8222460746765137,22,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431243-3445,62,2025-06-26T12:27:09.382027,14.193548387096774,9307705,6.097000000000002,11,6,7,23,1,38,630.4032258064516,89.70370370370371,0,37.71066718020933,66.94285714285714,11,49.35118302056318,0.0,0,0.0,52,44.281926122344565,73.39826733954395,1836.5920440065672,1749431243-3445,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,31,31,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,32,2.3274409770965576,31,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431248-3895,180,2025-06-26T12:27:23.819064,18.566666666666666,26762678,14.093,77,6,8,62,8,110,2285.4555555555557,92.94117647058823,0,35.234254276606556,69.01886792452831,18,40.29802208177609,54.63636363636363,59,45.27497278120472,145,42.861247216494235,82.0,4150.819480636725,1749431248-3895,*,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,91,5.756295680999756,90,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431252-3060,86,2025-06-26T12:27:32.771658,16.11627906976744,12758705,8.698,21,8,11,35,3,48,498.7093023255814,94.85714285714286,0,34.477869577338026,59.5,15,36.01213886121531,77.66666666666667,6,39.77950476529926,40,36.0317509330215,70.0,1873.8155319875523,1749431252-3060,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,43,43,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,44,3.3351259231567383,43,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431256-4813,114,2025-06-26T12:27:44.829778,16.859649122807017,17111092,11.780000000000003,39,11,4,47,8,59,1345.122807017544,96.875,0,34.71851740122707,66.84507042253522,24,36.23930983951449,62.888888888888886,15,39.27262482605512,94,36.74428199411096,64.0,3248.8378718346216,1749431256-4813,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,5,0,57,58,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 2,58,4.526124954223633,58,0,"[{'move_number': 58, 'attempted_move': 'Kg3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg3' in 1k6/8/8/2P1p3/P3N1Pp/4bb1P/1r5K/8 w - - 0 58"", 'attempt': 1}, {'move_number': 58, 'attempted_move': 'Kg3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg3' in 1k6/8/8/2P1p3/P3N1Pp/4bb1P/1r5K/8 w - - 0 58"", 'attempt': 2}, {'move_number': 58, 'attempted_move': 'Kg3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg3' in 1k6/8/8/2P1p3/P3N1Pp/4bb1P/1r5K/8 w - - 0 58"", 'attempt': 3}, {'move_number': 58, 'attempted_move': 'Kg3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg3' in 1k6/8/8/2P1p3/P3N1Pp/4bb1P/1r5K/8 w - - 0 58"", 'attempt': 4}, {'move_number': 58, 'attempted_move': 'Kg3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg3' in 1k6/8/8/2P1p3/P3N1Pp/4bb1P/1r5K/8 w - - 0 58"", 'attempt': 5}]",[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431261-8598,144,2025-06-26T12:27:57.311909,14.54861111111111,21615083,12.163000000000013,5,13,13,54,5,85,248.49305555555554,88.25925925925925,0,34.3266642763653,76.6,1,35.1652346948281,93.16883116883118,4,44.74496305102566,60,40.13049637627752,79.0,1939.360716117632,1749431261-8598,1/2-1/2,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,1/2,1/2,0,0,72,72,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,73,4.94764518737793,72,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431265-6469,122,2025-06-26T12:28:07.383265,25.508196721311474,17784787,9.710000000000006,49,7,7,58,5,59,2109.3278688524592,96.36111111111111,4,36.43514579718737,69.5925925925926,14,42.6025972167974,64.77966101694915,31,42.161135626523,115,40.569199799320764,76.0,4152.537241477436,1749431265-6469,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,61,61,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,62,4.003703832626343,61,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431271-2813,176,2025-06-26T12:28:23.142834,25.732954545454547,25692436,15.276000000000005,77,12,10,54,10,112,1453.8125,96.29411764705883,0,40.27746883987826,57.69879518072289,38,42.68400922957431,46.55263157894737,39,44.11935276912218,154,43.071366743101606,73.0,3250.470362691895,1749431271-2813,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,88,88,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,89,6.169384717941284,88,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431276-5880,125,2025-06-26T12:28:33.583879,17.6,18763313,10.181000000000003,2,9,9,47,10,68,96.808,97.25806451612904,0,35.41424397575532,75.58064516129032,2,41.911390456974324,98.875,0,58.746266478546715,59,44.60982639115454,94.0,4447.523815474854,1749431276-5880,1/2-1/2,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,1/2,1/2,0,0,63,63,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,63,4.08824348449707,63,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431281-6752,170,2025-06-26T12:28:48.197675,14.652941176470588,25519601,14.305,83,16,10,60,7,103,1439.4823529411765,98.29411764705883,0,37.48439085289302,69.30555555555556,14,42.402446417378684,43.376068376068375,69,47.853349233337454,159,45.66214456367822,82.0,2460.5761192766067,1749431281-6752,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,5,0,85,86,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 2,86,5.926233530044556,86,0,"[{'move_number': 86, 'attempted_move': 'Kc5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc5' in 8/8/8/3K4/1r6/2r5/kp6/8 w - - 0 86"", 'attempt': 1}, {'move_number': 86, 'attempted_move': 'Kc5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc5' in 8/8/8/3K4/1r6/2r5/kp6/8 w - - 0 86"", 'attempt': 2}, {'move_number': 86, 'attempted_move': 'Kc5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc5' in 8/8/8/3K4/1r6/2r5/kp6/8 w - - 0 86"", 'attempt': 3}, {'move_number': 86, 'attempted_move': 'Kc5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc5' in 8/8/8/3K4/1r6/2r5/kp6/8 w - - 0 86"", 'attempt': 4}, {'move_number': 86, 'attempted_move': 'Kc5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc5' in 8/8/8/3K4/1r6/2r5/kp6/8 w - - 0 86"", 'attempt': 5}]",[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431285-9393,62,2025-06-26T12:28:54.452883,18.403225806451612,9178629,5.9990000000000006,13,9,5,22,6,34,1332.725806451613,91.66666666666667,0,34.99127755035911,50.8421052631579,13,50.19496660469894,0.0,0,0.0,33,44.30966761592224,88.00000000000001,3377.927823203467,1749431285-9393,0-1,adam_lichess_8layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,31,31,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 3,32,2.2071685791015625,31,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431286-3430,50,2025-06-26T12:28:59.977410,13.4,7504995,5.299000000000002,3,1,6,23,1,26,239.82,94.6875,0,33.8960457495768,86.44444444444444,3,44.21024730114313,0.0,0,0.0,30,37.60915830814068,61.0,1422.141374266286,1749431286-3430,0-1,adam_lichess_8layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,25,25,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 3,26,1.9443371295928955,25,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431288-5319,48,2025-06-26T12:29:05.363436,14.25,7205936,5.162000000000001,6,4,3,21,1,26,323.5625,89.34615384615384,0,33.69623715066802,79.0909090909091,6,47.31214138681234,0.0,0,0.0,37,39.9368599255675,64.0,1462.34823271772,1749431288-5319,0-1,adam_lichess_8layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,24,24,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 3,25,2.004188537597656,24,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431292-6540,82,2025-06-26T12:29:13.995433,13.865853658536585,12307473,8.393000000000004,24,10,7,33,6,43,363.2439024390244,86.30434782608695,0,35.767668719477584,52.30769230769231,10,41.13081701803344,62.57575757575758,14,39.50543418700731,53,38.972401843757254,67.0,1586.4842863979168,1749431292-6540,0-1,adam_lichess_8layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,41,41,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 3,42,3.423890829086304,41,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431298-1350,154,2025-06-26T12:29:28.487779,13.974025974025974,23119709,14.164000000000003,48,7,9,54,3,97,582.0974025974026,88.44,0,35.33450958753237,85.35555555555555,5,38.04007403372813,57.345238095238095,43,46.0569553752313,108,41.97370339432146,79.0,1830.608891421004,1749431298-1350,0-1,adam_lichess_8layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,77,77,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 3,78,6.11749529838562,77,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431305-4175,180,2025-06-26T12:29:43.512128,20.9,26553770,14.641000000000005,76,6,9,63,5,112,1346.6944444444443,84.1,2,33.78149045037134,61.75757575757576,16,42.43712242124507,52.7196261682243,58,43.67907923886851,141,41.25192298041595,70.0,2847.5946375628228,1749431305-4175,*,adam_lichess_8layers.pt,Stockfish 3,,40000 nodes,0.5,0.5,4,0,89,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 3,91,6.87595272064209,90,0,"[{'move_number': 88, 'attempted_move': 'Kh4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kh4' in 8/8/8/5kP1/8/4B1K1/2r5/7q w - - 2 88"", 'attempt': 1}, {'move_number': 88, 'attempted_move': 'Kh4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kh4' in 8/8/8/5kP1/8/4B1K1/2r5/7q w - - 2 88"", 'attempt': 2}, {'move_number': 88, 'attempted_move': 'Kh4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kh4' in 8/8/8/5kP1/8/4B1K1/2r5/7q w - - 2 88"", 'attempt': 3}, {'move_number': 88, 'attempted_move': 'Kh4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kh4' in 8/8/8/5kP1/8/4B1K1/2r5/7q w - - 2 88"", 'attempt': 4}]",[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431309-7754,96,2025-06-26T12:29:52.487842,18.604166666666668,14126813,8.699000000000003,20,9,8,43,3,50,896.3645833333334,93.3,0,34.718765987766304,50.30952380952381,18,54.70228698869507,100.0,2,30.44270355736544,63,43.28338715773927,82.0,2387.2022828301133,1749431309-7754,0-1,adam_lichess_8layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,48,48,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 3,49,3.7341561317443848,48,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
1749431311-5133,70,2025-06-26T12:29:59.694453,20.185714285714287,10219203,6.962000000000003,14,7,8,25,3,42,840.7428571428571,85.33333333333333,0,34.885502903444355,81.0625,8,39.45904296378243,54.54545454545455,6,35.50884491092501,50,37.074217817917294,64.0,2677.0559278842884,1749431311-5133,0-1,adam_lichess_8layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,35,35,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 3,36,2.6931827068328857,35,0,[],[],adam_lichess_8layers_pt_vs_stockfish_sweep.csv
